501  11
1.515 1.52
C	b0	maxLength	maxGain	maxGain[dB]
0.0199	1.51943	122.294	55.0456	4882
0.02	1.51943	121.682	55.096	4883
0.019	1.51944	128.085	54.6037	4884
0.0191	1.51944	127.415	54.6464	4885
0.0192	1.51944	126.751	54.6881	4886
0.0193	1.51944	126.095	54.7295	4887
0.0194	1.51944	125.445	54.7729	4888
0.0195	1.51944	124.802	54.8169	4889
0.0196	1.51944	124.165	54.8606	4890
0.0197	1.51944	123.535	54.9048	4891
0.0198	1.51944	122.911	54.9503	4892
0.0199	1.51944	122.294	54.9977	4893
0.02	1.51944	121.682	55.0479	4894
0.019	1.51945	128.085	54.5583	4895
0.0191	1.51945	127.415	54.6007	4896
0.0192	1.51945	126.751	54.6422	4897
0.0193	1.51945	126.095	54.6834	4898
0.0194	1.51945	125.445	54.7265	4899
0.0195	1.51945	124.802	54.7703	4900
0.0196	1.51945	124.165	54.8138	4901
0.0197	1.51945	123.535	54.8577	4902
0.0198	1.51945	122.911	54.903	4903
0.0199	1.51945	122.294	54.9501	4904
0.02	1.51945	121.682	55.0001	4905
0.019	1.51946	128.085	54.5131	4906
0.0191	1.51946	127.415	54.5552	4907
0.0192	1.51946	126.751	54.5965	4908
0.0193	1.51946	126.095	54.6375	4909
0.0194	1.51946	125.445	54.6804	4910
0.0195	1.51946	124.802	54.724	4911
0.0196	1.51946	124.165	54.7672	4912
0.0197	1.51946	123.535	54.8109	4913
0.0198	1.51946	122.911	54.8559	4914
0.0199	1.51946	122.293	54.9028	4915
0.02	1.51946	121.682	54.9525	4916
0.019	1.51947	128.085	54.4681	4917
0.0191	1.51947	127.415	54.51	4918
0.0192	1.51947	126.751	54.5511	4919
0.0193	1.51947	126.094	54.5919	4920
0.0194	1.51947	125.445	54.6345	4921
0.0195	1.51947	124.801	54.6779	4922
0.0196	1.51947	124.165	54.7209	4923
0.0197	1.51947	123.535	54.7643	4924
0.0198	1.51947	122.911	54.8091	4925
0.0199	1.51947	122.293	54.8558	4926
0.02	1.51947	121.682	54.9052	4927
0.019	1.51948	128.085	54.4234	4928
0.0191	1.51948	127.414	54.4651	4929
0.0192	1.51948	126.751	54.5059	4930
0.0193	1.51948	126.094	54.5465	4931
0.0194	1.51948	125.444	54.5889	4932
0.0195	1.51948	124.801	54.6321	4933
0.0196	1.51948	124.165	54.6748	4934
0.0197	1.51948	123.534	54.718	4935
0.0198	1.51948	122.911	54.7626	4936
0.0199	1.51948	122.293	54.809	4937
0.02	1.51948	121.682	54.8582	4938
0.019	1.51949	128.085	54.3788	4939
0.0191	1.51949	127.414	54.4204	4940
0.0192	1.51949	126.751	54.461	4941
0.0193	1.51949	126.094	54.5014	4942
0.0194	1.51949	125.444	54.5436	4943
0.0195	1.51949	124.801	54.5865	4944
0.0196	1.51949	124.165	54.6289	4945
0.0197	1.51949	123.534	54.672	4946
0.0198	1.51949	122.911	54.7163	4947
0.0199	1.51949	122.293	54.7625	4948
0.02	1.51949	121.682	54.8113	4949
0.019	1.5195	128.085	54.3345	4950
0.0191	1.5195	127.414	54.3759	4951
0.0192	1.5195	126.751	54.4163	4952
0.0193	1.5195	126.094	54.4565	4953
0.0194	1.5195	125.444	54.4984	4954
0.0195	1.5195	124.801	54.5411	4955
0.0196	1.5195	124.164	54.5834	4956
0.0197	1.5195	123.534	54.6262	4957
0.0198	1.5195	122.91	54.6702	4958
0.0199	1.5195	122.293	54.7162	4959
0.02	1.5195	121.682	54.7648	4960
0.019	1.51951	128.084	54.2904	4961
0.0191	1.51951	127.414	54.3316	4962
0.0192	1.51951	126.75	54.3718	4963
0.0193	1.51951	126.094	54.4118	4964
0.0194	1.51951	125.444	54.4535	4965
0.0195	1.51951	124.801	54.496	4966
0.0196	1.51951	124.164	54.538	4967
0.0197	1.51951	123.534	54.5806	4968
0.0198	1.51951	122.91	54.6244	4969
0.0199	1.51951	122.293	54.6702	4970
0.02	1.51951	121.681	54.7185	4971
0.019	1.51952	128.084	54.2466	4972
0.0191	1.51952	127.414	54.2875	4973
0.0192	1.51952	126.75	54.3275	4974
0.0193	1.51952	126.094	54.3673	4975
0.0194	1.51952	125.444	54.4088	4976
0.0195	1.51952	124.801	54.4511	4977
0.0196	1.51952	124.164	54.4929	4978
0.0197	1.51952	123.534	54.5353	4979
0.0198	1.51952	122.91	54.5789	4980
0.0199	1.51952	122.293	54.6243	4981
0.02	1.51952	121.681	54.6724	4982
0.019	1.51953	128.084	54.203	4983
0.0191	1.51953	127.414	54.2437	4984
0.0192	1.51953	126.75	54.2835	4985
0.0193	1.51953	126.094	54.323	4986
0.0194	1.51953	125.444	54.3644	4987
0.0195	1.51953	124.801	54.4064	4988
0.0196	1.51953	124.164	54.4481	4989
0.0197	1.51953	123.534	54.4902	4990
0.0198	1.51953	122.91	54.5336	4991
0.0199	1.51953	122.292	54.5788	4992
0.02	1.51953	121.681	54.6266	4993
0.019	1.51954	128.084	54.1596	4994
0.0191	1.51954	127.414	54.2	4995
0.0192	1.51954	126.75	54.2397	4996
0.0193	1.51954	126.093	54.279	4997
0.0194	1.51954	125.444	54.3201	4998
0.0195	1.51954	124.8	54.3619	4999
0.0196	1.51954	124.164	54.4034	5000
0.0197	1.51954	123.534	54.4453	5001
0.0198	1.51954	122.91	54.4885	5002
0.0199	1.51954	122.292	54.5335	5003
0.02	1.51954	121.681	54.5811	5004
0.019	1.51955	128.084	54.1164	5005
0.0191	1.51955	127.413	54.1566	5006
0.0192	1.51955	126.75	54.1961	5007
0.0193	1.51955	126.093	54.2352	5008
0.0194	1.51955	125.443	54.2761	5009
0.0195	1.51955	124.8	54.3178	5010
0.0196	1.51955	124.164	54.359	5011
0.0197	1.51955	123.534	54.4007	5012
0.0198	1.51955	122.91	54.4436	5013
0.0199	1.51955	122.292	54.4884	5014
0.02	1.51955	121.681	54.5357	5015
0.019	1.51956	128.084	54.0734	5016
0.0191	1.51956	127.413	54.1135	5017
0.0192	1.51956	126.75	54.1527	5018
0.0193	1.51956	126.093	54.1917	5019
0.0194	1.51956	125.443	54.2324	5020
0.0195	1.51956	124.8	54.2738	5021
0.0196	1.51956	124.164	54.3148	5022
0.0197	1.51956	123.533	54.3563	5023
0.0198	1.51956	122.91	54.399	5024
0.0199	1.51956	122.292	54.4435	5025
0.02	1.51956	121.681	54.4906	5026
0.019	1.51957	128.084	54.0306	5027
0.0191	1.51957	127.413	54.0705	5028
0.0192	1.51957	126.75	54.1095	5029
0.0193	1.51957	126.093	54.1483	5030
0.0194	1.51957	125.443	54.1888	5031
0.0195	1.51957	124.8	54.23	5032
0.0196	1.51957	124.163	54.2708	5033
0.0197	1.51957	123.533	54.3121	5034
0.0198	1.51957	122.909	54.3546	5035
0.0199	1.51957	122.292	54.3989	5036
0.02	1.51957	121.681	54.4457	5037
0.019	1.51958	128.083	53.9881	5038
0.0191	1.51958	127.413	54.0278	5039
0.0192	1.51958	126.75	54.0666	5040
0.0193	1.51958	126.093	54.1052	5041
0.0194	1.51958	125.443	54.1455	5042
0.0195	1.51958	124.8	54.1865	5043
0.0196	1.51958	124.163	54.2271	5044
0.0197	1.51958	123.533	54.2681	5045
0.0198	1.51958	122.909	54.3104	5046
0.0199	1.51958	122.292	54.3545	5047
0.02	1.51958	121.68	54.4011	5048
0.019	1.51959	128.083	53.9457	5049
0.0191	1.51959	127.413	53.9852	5050
0.0192	1.51959	126.749	54.0239	5051
0.0193	1.51959	126.093	54.0623	5052
0.0194	1.51959	125.443	54.1024	5053
0.0195	1.51959	124.8	54.1432	5054
0.0196	1.51959	124.163	54.1835	5055
0.0197	1.51959	123.533	54.2244	5056
0.0198	1.51959	122.909	54.2665	5057
0.0199	1.51959	122.292	54.3103	5058
0.02	1.51959	121.68	54.3567	5059
0.019	1.5196	128.083	53.9036	5060
0.0191	1.5196	127.413	53.9429	5061
0.0192	1.5196	126.749	53.9814	5062
0.0193	1.5196	126.093	54.0195	5063
0.0194	1.5196	125.443	54.0595	5064
0.0195	1.5196	124.8	54.1	5065
0.0196	1.5196	124.163	54.1402	5066
0.0197	1.5196	123.533	54.1809	5067
0.0198	1.5196	122.909	54.2228	5068
0.0199	1.5196	122.292	54.2664	5069
0.02	1.5196	121.68	54.3125	5070
0.019	1.51961	128.083	53.8617	5071
0.0191	1.51961	127.413	53.9008	5072
0.0192	1.51961	126.749	53.939	5073
0.0193	1.51961	126.093	53.977	5074
0.0194	1.51961	125.443	54.0168	5075
0.0195	1.51961	124.8	54.0571	5076
0.0196	1.51961	124.163	54.0971	5077
0.0197	1.51961	123.533	54.1376	5078
0.0198	1.51961	122.909	54.1793	5079
0.0199	1.51961	122.291	54.2226	5080
0.02	1.51961	121.68	54.2686	5081
0.019	1.51962	128.083	53.8199	5082
0.0191	1.51962	127.412	53.8588	5083
0.0192	1.51962	126.749	53.8969	5084
0.0193	1.51962	126.092	53.9347	5085
0.0194	1.51962	125.443	53.9743	5086
0.0195	1.51962	124.799	54.0144	5087
0.0196	1.51962	124.163	54.0543	5088
0.0197	1.51962	123.533	54.0945	5089
0.0198	1.51962	122.909	54.136	5090
0.0199	1.51962	122.291	54.1792	5091
0.02	1.51962	121.68	54.2248	5092
0.019	1.51963	128.083	53.7784	5093
0.0191	1.51963	127.412	53.8171	5094
0.0192	1.51963	126.749	53.855	5095
0.0193	1.51963	126.092	53.8927	5096
0.0194	1.51963	125.442	53.932	5097
0.0195	1.51963	124.799	53.972	5098
0.0196	1.51963	124.163	54.0116	5099
0.0197	1.51963	123.532	54.0516	5100
0.0198	1.51963	122.909	54.0929	5101
0.0199	1.51963	122.291	54.1359	5102
0.02	1.51963	121.68	54.1813	5103
0.019	1.51964	128.083	53.737	5104
0.0191	1.51964	127.412	53.7756	5105
0.0192	1.51964	126.749	53.8133	5106
0.0193	1.51964	126.092	53.8508	5107
0.0194	1.51964	125.442	53.8899	5108
0.0195	1.51964	124.799	53.9297	5109
0.0196	1.51964	124.163	53.9691	5110
0.0197	1.51964	123.532	54.009	5111
0.0198	1.51964	122.909	54.05	5112
0.0199	1.51964	122.291	54.0928	5113
0.02	1.51964	121.68	54.138	5114
0.019	1.51965	128.083	53.6959	5115
0.0191	1.51965	127.412	53.7343	5116
0.0192	1.51965	126.749	53.7718	5117
0.0193	1.51965	126.092	53.8091	5118
0.0194	1.51965	125.442	53.8481	5119
0.0195	1.51965	124.799	53.8877	5120
0.0196	1.51965	124.162	53.9268	5121
0.0197	1.51965	123.532	53.9665	5122
0.0198	1.51965	122.908	54.0073	5123
0.0199	1.51965	122.291	54.0499	5124
0.02	1.51965	121.68	54.0949	5125
0.019	1.51966	128.082	53.6549	5126
0.0191	1.51966	127.412	53.6931	5127
0.0192	1.51966	126.748	53.7305	5128
0.0193	1.51966	126.092	53.7676	5129
0.0194	1.51966	125.442	53.8064	5130
0.0195	1.51966	124.799	53.8458	5131
0.0196	1.51966	124.162	53.8848	5132
0.0197	1.51966	123.532	53.9243	5133
0.0198	1.51966	122.908	53.9649	5134
0.0199	1.51966	122.291	54.0073	5135
0.02	1.51966	121.679	54.052	5136
0.019	1.51967	128.082	53.6142	5137
0.0191	1.51967	127.412	53.6522	5138
0.0192	1.51967	126.748	53.6894	5139
0.0193	1.51967	126.092	53.7263	5140
0.0194	1.51967	125.442	53.7649	5141
0.0195	1.51967	124.799	53.8041	5142
0.0196	1.51967	124.162	53.843	5143
0.0197	1.51967	123.532	53.8823	5144
0.0198	1.51967	122.908	53.9227	5145
0.0199	1.51967	122.291	53.9648	5146
0.02	1.51967	121.679	54.0094	5147
0.019	1.51968	128.082	53.5736	5148
0.0191	1.51968	127.412	53.6114	5149
0.0192	1.51968	126.748	53.6485	5150
0.0193	1.51968	126.092	53.6852	5151
0.0194	1.51968	125.442	53.7236	5152
0.0195	1.51968	124.799	53.7626	5153
0.0196	1.51968	124.162	53.8013	5154
0.0197	1.51968	123.532	53.8404	5155
0.0198	1.51968	122.908	53.8807	5156
0.0199	1.51968	122.291	53.9226	5157
0.02	1.51968	121.679	53.967	5158
0.019	1.51969	128.082	53.5333	5159
0.0191	1.51969	127.412	53.5709	5160
0.0192	1.51969	126.748	53.6077	5161
0.0193	1.51969	126.091	53.6443	5162
0.0194	1.51969	125.442	53.6825	5163
0.0195	1.51969	124.798	53.7214	5164
0.0196	1.51969	124.162	53.7599	5165
0.0197	1.51969	123.532	53.7988	5166
0.0198	1.51969	122.908	53.8388	5167
0.0199	1.51969	122.29	53.8806	5168
0.02	1.51969	121.679	53.9247	5169
0.019	1.5197	128.082	53.4931	5170
0.0191	1.5197	127.411	53.5305	5171
0.0192	1.5197	126.748	53.5672	5172
0.0193	1.5197	126.091	53.6036	5173
0.0194	1.5197	125.441	53.6416	5174
0.0195	1.5197	124.798	53.6803	5175
0.0196	1.5197	124.162	53.7186	5176
0.0197	1.5197	123.532	53.7573	5177
0.0198	1.5197	122.908	53.7972	5178
0.0199	1.5197	122.29	53.8388	5179
0.02	1.5197	121.679	53.8827	5180
0.019	1.51971	128.082	53.453	5181
0.0191	1.51971	127.411	53.4904	5182
0.0192	1.51971	126.748	53.5268	5183
0.0193	1.51971	126.091	53.5631	5184
0.0194	1.51971	125.441	53.601	5185
0.0195	1.51971	124.798	53.6395	5186
0.0196	1.51971	124.162	53.6775	5187
0.0197	1.51971	123.531	53.7161	5188
0.0198	1.51971	122.908	53.7558	5189
0.0199	1.51971	122.29	53.7971	5190
0.02	1.51971	121.679	53.8408	5191
0.019	1.51972	128.082	53.4132	5192
0.0191	1.51972	127.411	53.4504	5193
0.0192	1.51972	126.748	53.4867	5194
0.0193	1.51972	126.091	53.5228	5195
0.0194	1.51972	125.441	53.5605	5196
0.0195	1.51972	124.798	53.5988	5197
0.0196	1.51972	124.161	53.6367	5198
0.0197	1.51972	123.531	53.675	5199
0.0198	1.51972	122.908	53.7145	5200
0.0199	1.51972	122.29	53.7557	5201
0.02	1.51972	121.679	53.7992	5202
0.019	1.51973	128.081	53.3736	5203
0.0191	1.51973	127.411	53.4106	5204
0.0192	1.51973	126.748	53.4467	5205
0.0193	1.51973	126.091	53.4826	5206
0.0194	1.51973	125.441	53.5202	5207
0.0195	1.51973	124.798	53.5583	5208
0.0196	1.51973	124.161	53.596	5209
0.0197	1.51973	123.531	53.6342	5210
0.0198	1.51973	122.907	53.6735	5211
0.0199	1.51973	122.29	53.7145	5212
0.02	1.51973	121.679	53.7577	5213
0.019	1.51974	128.081	53.3341	5214
0.0191	1.51974	127.411	53.3709	5215
0.0192	1.51974	126.747	53.4069	5216
0.0193	1.51974	126.091	53.4427	5217
0.0194	1.51974	125.441	53.48	5218
0.0195	1.51974	124.798	53.518	5219
0.0196	1.51974	124.161	53.5555	5220
0.0197	1.51974	123.531	53.5936	5221
0.0198	1.51974	122.907	53.6327	5222
0.0199	1.51974	122.29	53.6734	5223
0.02	1.51974	121.678	53.7165	5224
0.019	1.51975	128.081	53.2949	5225
0.0191	1.51975	127.411	53.3315	5226
0.0192	1.51975	126.747	53.3673	5227
0.0193	1.51975	126.091	53.4029	5228
0.0194	1.51975	125.441	53.4401	5229
0.0195	1.51975	124.798	53.4778	5230
0.0196	1.51975	124.161	53.5152	5231
0.0197	1.51975	123.531	53.5531	5232
0.0198	1.51975	122.907	53.592	5233
0.0199	1.51975	122.29	53.6326	5234
0.02	1.51975	121.678	53.6755	5235
0.019	1.51976	128.081	53.2558	5236
0.0191	1.51976	127.411	53.2922	5237
0.0192	1.51976	126.747	53.3279	5238
0.0193	1.51976	126.09	53.3633	5239
0.0194	1.51976	125.441	53.4003	5240
0.0195	1.51976	124.798	53.4379	5241
0.0196	1.51976	124.161	53.4751	5242
0.0197	1.51976	123.531	53.5128	5243
0.0198	1.51976	122.907	53.5516	5244
0.0199	1.51976	122.289	53.5919	5245
0.02	1.51976	121.678	53.6346	5246
0.019	1.51977	128.081	53.2168	5247
0.0191	1.51977	127.41	53.2531	5248
0.0192	1.51977	126.747	53.2886	5249
0.0193	1.51977	126.09	53.3239	5250
0.0194	1.51977	125.441	53.3607	5251
0.0195	1.51977	124.797	53.3981	5252
0.0196	1.51977	124.161	53.4352	5253
0.0197	1.51977	123.531	53.4727	5254
0.0198	1.51977	122.907	53.5113	5255
0.0199	1.51977	122.289	53.5515	5256
0.02	1.51977	121.678	53.594	5257
0.019	1.51978	128.081	53.1781	5258
0.0191	1.51978	127.41	53.2142	5259
0.0192	1.51978	126.747	53.2495	5260
0.0193	1.51978	126.09	53.2847	5261
0.0194	1.51978	125.44	53.3213	5262
0.0195	1.51978	124.797	53.3586	5263
0.0196	1.51978	124.161	53.3955	5264
0.0197	1.51978	123.53	53.4327	5265
0.0198	1.51978	122.907	53.4712	5266
0.0199	1.51978	122.289	53.5112	5267
0.02	1.51978	121.678	53.5535	5268
0.019	1.51979	128.081	53.1395	5269
0.0191	1.51979	127.41	53.1755	5270
0.0192	1.51979	126.747	53.2106	5271
0.0193	1.51979	126.09	53.2456	5272
0.0194	1.51979	125.44	53.2821	5273
0.0195	1.51979	124.797	53.3192	5274
0.0196	1.51979	124.161	53.3559	5275
0.0197	1.51979	123.53	53.393	5276
0.0198	1.51979	122.907	53.4313	5277
0.0199	1.51979	122.289	53.4711	5278
0.02	1.51979	121.678	53.5132	5279
0.019	1.5198	128.08	53.101	5280
0.0191	1.5198	127.41	53.1369	5281
0.0192	1.5198	126.747	53.1719	5282
0.0193	1.5198	126.09	53.2067	5283
0.0194	1.5198	125.44	53.2431	5284
0.0195	1.5198	124.797	53.28	5285
0.0196	1.5198	124.16	53.3165	5286
0.0197	1.5198	123.53	53.3535	5287
0.0198	1.5198	122.906	53.3915	5288
0.0199	1.5198	122.289	53.4312	5289
0.02	1.5198	121.678	53.4731	5290
0.019	1.51981	128.08	53.0628	5291
0.0191	1.51981	127.41	53.0985	5292
0.0192	1.51981	126.746	53.1333	5293
0.0193	1.51981	126.09	53.168	5294
0.0194	1.51981	125.44	53.2042	5295
0.0195	1.51981	124.797	53.2409	5296
0.0196	1.51981	124.16	53.2773	5297
0.0197	1.51981	123.53	53.3141	5298
0.0198	1.51981	122.906	53.352	5299
0.0199	1.51981	122.289	53.3915	5300
0.02	1.51981	121.677	53.4332	5301
0.019	1.51982	128.08	53.0248	5302
0.0191	1.51982	127.41	53.0602	5303
0.0192	1.51982	126.746	53.095	5304
0.0193	1.51982	126.09	53.1295	5305
0.0194	1.51982	125.44	53.1655	5306
0.0195	1.51982	124.797	53.2021	5307
0.0196	1.51982	124.16	53.2383	5308
0.0197	1.51982	123.53	53.275	5309
0.0198	1.51982	122.906	53.3127	5310
0.0199	1.51982	122.289	53.3519	5311
0.02	1.51982	121.677	53.3935	5312
0.019	1.51983	128.08	52.9869	5313
0.0191	1.51983	127.41	53.0222	5314
0.0192	1.51983	126.746	53.0568	5315
0.0193	1.51983	126.09	53.0911	5316
0.0194	1.51983	125.44	53.127	5317
0.0195	1.51983	124.797	53.1634	5318
0.0196	1.51983	124.16	53.1995	5319
0.0197	1.51983	123.53	53.2359	5320
0.0198	1.51983	122.906	53.2735	5321
0.0199	1.51983	122.289	53.3126	5322
0.02	1.51983	121.677	53.3539	5323
0.019	1.51984	128.08	52.9491	5324
0.0191	1.51984	127.409	52.9843	5325
0.0192	1.51984	126.746	53.0187	5326
0.0193	1.51984	126.089	53.0529	5327
0.0194	1.51984	125.44	53.0886	5328
0.0195	1.51984	124.796	53.1248	5329
0.0196	1.51984	124.16	53.1608	5330
0.0197	1.51984	123.53	53.1971	5331
0.0198	1.51984	122.906	53.2345	5332
0.0199	1.51984	122.288	53.2734	5333
0.02	1.51984	121.677	53.3146	5334
0.019	1.51985	128.08	52.9115	5335
0.0191	1.51985	127.409	52.9466	5336
0.0192	1.51985	126.746	52.9808	5337
0.0193	1.51985	126.089	53.0149	5338
0.0194	1.51985	125.439	53.0504	5339
0.0195	1.51985	124.796	53.0865	5340
0.0196	1.51985	124.16	53.1223	5341
0.0197	1.51985	123.53	53.1584	5342
0.0198	1.51985	122.906	53.1956	5343
0.0199	1.51985	122.288	53.2344	5344
0.02	1.51985	121.677	53.2754	5345
0.019	1.51986	128.08	52.8741	5346
0.0191	1.51986	127.409	52.909	5347
0.0192	1.51986	126.746	52.9431	5348
0.0193	1.51986	126.089	52.977	5349
0.0194	1.51986	125.439	53.0124	5350
0.0195	1.51986	124.796	53.0483	5351
0.0196	1.51986	124.16	53.0839	5352
0.0197	1.51986	123.529	53.1199	5353
0.0198	1.51986	122.906	53.157	5354
0.0199	1.51986	122.288	53.1956	5355
0.02	1.51986	121.677	53.2363	5356
0.019	1.51987	128.079	52.8368	5357
0.0191	1.51987	127.409	52.8716	5358
0.0192	1.51987	126.746	52.9055	5359
0.0193	1.51987	126.089	52.9393	5360
0.0194	1.51987	125.439	52.9745	5361
0.0195	1.51987	124.796	53.0103	5362
0.0196	1.51987	124.159	53.0457	5363
0.0197	1.51987	123.529	53.0816	5364
0.0198	1.51987	122.906	53.1184	5365
0.0199	1.51987	122.288	53.1569	5366
0.02	1.51987	121.677	53.1975	5367
0.019	1.51988	128.079	52.7997	5368
0.0191	1.51988	127.409	52.8343	5369
0.0192	1.51988	126.745	52.8681	5370
0.0193	1.51988	126.089	52.9018	5371
0.0194	1.51988	125.439	52.9369	5372
0.0195	1.51988	124.796	52.9725	5373
0.0196	1.51988	124.159	53.0078	5374
0.0197	1.51988	123.529	53.0435	5375
0.0198	1.51988	122.905	53.0801	5376
0.0199	1.51988	122.288	53.1184	5377
0.02	1.51988	121.677	53.1588	5378
0.019	1.51989	128.079	52.7628	5379
0.0191	1.51989	127.409	52.7973	5380
0.0192	1.51989	126.745	52.8309	5381
0.0193	1.51989	126.089	52.8644	5382
0.0194	1.51989	125.439	52.8993	5383
0.0195	1.51989	124.796	52.9348	5384
0.0196	1.51989	124.159	52.9699	5385
0.0197	1.51989	123.529	53.0055	5386
0.0198	1.51989	122.905	53.042	5387
0.0199	1.51989	122.288	53.0801	5388
0.02	1.51989	121.676	53.1203	5389
0.019	1.5199	128.079	52.726	5390
0.0191	1.5199	127.409	52.7603	5391
0.0192	1.5199	126.745	52.7939	5392
0.0193	1.5199	126.089	52.8272	5393
0.0194	1.5199	125.439	52.862	5394
0.0195	1.5199	124.796	52.8973	5395
0.0196	1.5199	124.159	52.9323	5396
0.0197	1.5199	123.529	52.9676	5397
0.0198	1.5199	122.905	53.004	5398
0.0199	1.5199	122.288	53.0419	5399
0.02	1.5199	121.676	53.082	5400
0.019	1.51991	128.079	52.6894	5401
0.0191	1.51991	127.408	52.7235	5402
0.0192	1.51991	126.745	52.757	5403
0.0193	1.51991	126.088	52.7901	5404
0.0194	1.51991	125.439	52.8247	5405
0.0195	1.51991	124.795	52.8599	5406
0.0196	1.51991	124.159	52.8948	5407
0.0197	1.51991	123.529	52.93	5408
0.0198	1.51991	122.905	52.9662	5409
0.0199	1.51991	122.287	53.0039	5410
0.02	1.51991	121.676	53.0439	5411
0.019	1.51992	128.079	52.6529	5412
0.0191	1.51992	127.408	52.6869	5413
0.0192	1.51992	126.745	52.7202	5414
0.0193	1.51992	126.088	52.7532	5415
0.0194	1.51992	125.439	52.7877	5416
0.0195	1.51992	124.795	52.8227	5417
0.0196	1.51992	124.159	52.8574	5418
0.0197	1.51992	123.529	52.8925	5419
0.0198	1.51992	122.905	52.9286	5420
0.0199	1.51992	122.287	52.9661	5421
0.02	1.51992	121.676	53.0059	5422
0.019	1.51993	128.079	52.6166	5423
0.0191	1.51993	127.408	52.6505	5424
0.0192	1.51993	126.745	52.6836	5425
0.0193	1.51993	126.088	52.7165	5426
0.0194	1.51993	125.438	52.7508	5427
0.0195	1.51993	124.795	52.7857	5428
0.0196	1.51993	124.159	52.8202	5429
0.0197	1.51993	123.529	52.8551	5430
0.0198	1.51993	122.905	52.8911	5431
0.0199	1.51993	122.287	52.9285	5432
0.02	1.51993	121.676	52.9681	5433
0.019	1.51994	128.079	52.5804	5434
0.0191	1.51994	127.408	52.6142	5435
0.0192	1.51994	126.745	52.6471	5436
0.0193	1.51994	126.088	52.6799	5437
0.0194	1.51994	125.438	52.7141	5438
0.0195	1.51994	124.795	52.7488	5439
0.0196	1.51994	124.159	52.7832	5440
0.0197	1.51994	123.528	52.818	5441
0.0198	1.51994	122.905	52.8537	5442
0.0199	1.51994	122.287	52.891	5443
0.02	1.51994	121.676	52.9304	5444
0.019	1.51995	128.078	52.5444	5445
0.0191	1.51995	127.408	52.578	5446
0.0192	1.51995	126.745	52.6108	5447
0.0193	1.51995	126.088	52.6435	5448
0.0194	1.51995	125.438	52.6775	5449
0.0195	1.51995	124.795	52.7121	5450
0.0196	1.51995	124.158	52.7463	5451
0.0197	1.51995	123.528	52.781	5452
0.0198	1.51995	122.904	52.8165	5453
0.0199	1.51995	122.287	52.8537	5454
0.02	1.51995	121.676	52.8929	5455
0.019	1.51996	128.078	52.5085	5456
0.0191	1.51996	127.408	52.542	5457
0.0192	1.51996	126.744	52.5747	5458
0.0193	1.51996	126.088	52.6072	5459
0.0194	1.51996	125.438	52.6411	5460
0.0195	1.51996	124.795	52.6755	5461
0.0196	1.51996	124.158	52.7096	5462
0.0197	1.51996	123.528	52.7441	5463
0.0198	1.51996	122.904	52.7795	5464
0.0199	1.51996	122.287	52.8165	5465
0.02	1.51996	121.675	52.8555	5466
0.019	1.51997	128.078	52.4728	5467
0.0191	1.51997	127.408	52.5061	5468
0.0192	1.51997	126.744	52.5387	5469
0.0193	1.51997	126.088	52.571	5470
0.0194	1.51997	125.438	52.6048	5471
0.0195	1.51997	124.795	52.6391	5472
0.0196	1.51997	124.158	52.6731	5473
0.0197	1.51997	123.528	52.7074	5474
0.0198	1.51997	122.904	52.7427	5475
0.0199	1.51997	122.287	52.7795	5476
0.02	1.51997	121.675	52.8184	5477
0.019	1.51998	128.078	52.4373	5478
0.0191	1.51998	127.408	52.4704	5479
0.0192	1.51998	126.744	52.5029	5480
0.0193	1.51998	126.088	52.535	5481
0.0194	1.51998	125.438	52.5687	5482
0.0195	1.51998	124.795	52.6028	5483
0.0196	1.51998	124.158	52.6367	5484
0.0197	1.51998	123.528	52.6708	5485
0.0198	1.51998	122.904	52.706	5486
0.0199	1.51998	122.287	52.7426	5487
0.02	1.51998	121.675	52.7814	5488
0.019	1.51999	128.078	52.4018	5489
0.0191	1.51999	127.407	52.4348	5490
0.0192	1.51999	126.744	52.4672	5491
0.0193	1.51999	126.087	52.4992	5492
0.0194	1.51999	125.438	52.5327	5493
0.0195	1.51999	124.794	52.5667	5494
0.0196	1.51999	124.158	52.6004	5495
0.0197	1.51999	123.528	52.6344	5496
0.0198	1.51999	122.904	52.6695	5497
0.0199	1.51999	122.286	52.7059	5498
0.02	1.51999	121.675	52.7445	5499
0.019	1.52	128.078	52.3665	5500
0.0191	1.52	127.407	52.3994	5501
0.0192	1.52	126.744	52.4316	5502
0.0193	1.52	126.087	52.4635	5503
0.0194	1.52	125.437	52.4969	5504
0.0195	1.52	124.794	52.5308	5505
0.0196	1.52	124.158	52.5643	5506
0.0197	1.52	123.528	52.5982	5507
0.0198	1.52	122.904	52.6331	5508
0.0199	1.52	122.286	52.6694	5509
0.02	1.52	121.675	52.7078	5510
time[ms]	num_loops	ms/loop
